video_uid,clip_frames,query,template,is_NA,predicted_start,predicted_end,gt_start,gt_end
0ffc33a8-bbd4-47e2-8748-7069197a4e03,"[0, 14401]",In what room did i see a pair of sunglasses?,Objects: In what location did I see object X ?,True,0,0,10593,10642
0ffc33a8-bbd4-47e2-8748-7069197a4e03,"[0, 14401]",Did i leave the wardrobe door open?,Objects: State of an object,True,0,0,10660,10830
0ffc33a8-bbd4-47e2-8748-7069197a4e03,"[0, 14401]",In what room did i see the Guitar?,Objects: In what location did I see object X ?,True,0,0,10838,10868
0ffc33a8-bbd4-47e2-8748-7069197a4e03,"[0, 14401]",What object did i wear on my head?,Objects: What X did I Y?,True,0,0,13312,13812
0ffc33a8-bbd4-47e2-8748-7069197a4e03,"[0, 14401]",Where is the Bluetooth speaker?,Objects: Where is object X?,True,0,0,13956,14402
68150eb1-47cd-4617-953a-0afdf67b2adb,"[75600, 90000]",Query Text:Did I wash my hands?,Objects: State of an object,False,87943,88649,87916,88643
e4a01f13-4f09-4ee4-ae13-17af72eaca87,"[0, 14401]",Who did I interact with when I was standing?,People: Who did I interact with when I did activity X?,False,28,28,0,90
e4a01f13-4f09-4ee4-ae13-17af72eaca87,"[0, 14401]",How many bottles of oil did I see?,Objects: How many X’s? (quantity question),True,0,0,270,390
e4a01f13-4f09-4ee4-ae13-17af72eaca87,"[0, 14401]",Did I return the mower seat down?,Objects: State of an object,False,7223,14310,5520,5580
e4a01f13-4f09-4ee4-ae13-17af72eaca87,"[0, 14401]",Where was the sprayer before  I picked it?,Objects: Where is object X before / after event Y?,False,9017,9017,7620,7680
e4a01f13-4f09-4ee4-ae13-17af72eaca87,"[0, 14401]",What did I put on the mower?,Objects: What did I put in X?,False,5581,5768,7770,8580
e4a01f13-4f09-4ee4-ae13-17af72eaca87,"[0, 14401]",What grass trimmer did I see first?,Objects: What X did I Y?,True,0,0,0,194
e4a01f13-4f09-4ee4-ae13-17af72eaca87,"[0, 14401]",What rag did I use?,Objects: What X did I Y?,False,2350,2409,2264,2858
e4a01f13-4f09-4ee4-ae13-17af72eaca87,"[0, 14401]",Where was the red rag?,Objects: Where is object X?,False,4195,4251,6203,6375
e4a01f13-4f09-4ee4-ae13-17af72eaca87,"[0, 14401]",In what location did I see a pile of four same-sized tires?,,True,0,0,6273,6469
e4a01f13-4f09-4ee4-ae13-17af72eaca87,"[0, 14401]",What did I tilt in the machinery?,Objects: What did I put in X?,False,7396,7435,7195,7270
e4a01f13-4f09-4ee4-ae13-17af72eaca87,"[0, 14401]",Where was the stone before I picked up the keg?,Objects: Where is object X before / after event Y?,True,0,0,7207,7659
e4a01f13-4f09-4ee4-ae13-17af72eaca87,"[0, 14401]",Where was the pressure washer before I dropped the keg on the stairway?,Objects: Where is object X before / after event Y?,True,0,0,8617,8714
e4a01f13-4f09-4ee4-ae13-17af72eaca87,"[0, 14401]",Where did I put the keg?,Place: Where did I put X?,True,0,0,14042,14077
935f591f-9184-4ea8-869a-4c56d7029aa4,"[16200, 30601]",Where did I put a glass,Objects: What did I put in X?,False,17224,19737,16279,16290
935f591f-9184-4ea8-869a-4c56d7029aa4,"[16200, 30601]",Where are the plates,Objects: Where is object X?,True,0,0,19141,19191
935f591f-9184-4ea8-869a-4c56d7029aa4,"[16200, 30601]",Where is the tap,Objects: Where is object X?,False,27837,28463,22044,22350
935f591f-9184-4ea8-869a-4c56d7029aa4,"[16200, 30601]",Where was the white ice maker before I picked it up,Objects: Where is object X before / after event Y?,True,0,0,24946,25205
935f591f-9184-4ea8-869a-4c56d7029aa4,"[16200, 30601]",Where was the cup before I picked it?,Objects: Where is object X before / after event Y?,True,0,0,24069,24592
935f591f-9184-4ea8-869a-4c56d7029aa4,"[16200, 30601]",What color is the bowl on the shelf?,Objects: What X is Y?,True,0,0,27643,27748
935f591f-9184-4ea8-869a-4c56d7029aa4,"[16200, 30601]",Did I leave the tap on?,Objects: State of an object,False,22022,22228,29026,29495
935f591f-9184-4ea8-869a-4c56d7029aa4,"[16200, 30601]",What color is the pancake mixer?,Objects: What X is Y?,True,0,0,29748,29786
935f591f-9184-4ea8-869a-4c56d7029aa4,"[16200, 30601]",What color is the range hood?,Objects: What X is Y?,True,0,0,29786,30282
935f591f-9184-4ea8-869a-4c56d7029aa4,"[16200, 30601]",In what  location did I see the red sack?,Objects: In what location did I see object X ?,True,0,0,30266,30602
935f591f-9184-4ea8-869a-4c56d7029aa4,"[0, 14400]",Where did I put a red plate?,Objects: What did I put in X?,False,5965,6010,62,90
935f591f-9184-4ea8-869a-4c56d7029aa4,"[0, 14400]",What did I put in the shelf?,Objects: What did I put in X?,False,54,213,2014,2100
935f591f-9184-4ea8-869a-4c56d7029aa4,"[0, 14400]",Where was the sink strainer before I picked it?,Objects: Where is object X before / after event Y?,False,9465,9465,5953,9483
935f591f-9184-4ea8-869a-4c56d7029aa4,"[0, 14400]",Where did I put the chopping board,Place: Where did I put X?,False,9126,9126,9149,9180
935f591f-9184-4ea8-869a-4c56d7029aa4,"[0, 14400]",Where was the glass bowl before I took it?,Objects: Where is object X before / after event Y?,True,0,0,1636,1693
935f591f-9184-4ea8-869a-4c56d7029aa4,"[0, 14400]",Where is the glass jug?,Objects: Where is object X?,False,1764,2021,2008,2118
935f591f-9184-4ea8-869a-4c56d7029aa4,"[0, 14400]",What color is the shopping bag on the floor in the room?,Objects: What X is Y?,True,0,0,4488,4540
935f591f-9184-4ea8-869a-4c56d7029aa4,"[0, 14400]",What color is the duvet on the bed in the room?,Objects: What X is Y?,True,0,0,4495,4555
935f591f-9184-4ea8-869a-4c56d7029aa4,"[0, 14400]",Where is the Television,Objects: Where is object X?,False,4595,4595,4551,4615
935f591f-9184-4ea8-869a-4c56d7029aa4,"[0, 14400]",Where is the green plastic bowl?,Objects: Where is object X?,True,0,0,5750,5855
935f591f-9184-4ea8-869a-4c56d7029aa4,"[0, 14400]",Did I arranged the glass bowls in the cupboard?,Objects: State of an object,False,0,213,5751,5873
935f591f-9184-4ea8-869a-4c56d7029aa4,"[0, 14400]",Where did i put the white chopping board?,Place: Where did I put X?,False,9126,9126,9100,9183
145881ef-5578-460d-bb5a-6fb80ef7d457,"[16200, 25201]",What time did I put off the gas?,Objects: What X did I Y?,False,17047,17047,17041,17080
145881ef-5578-460d-bb5a-6fb80ef7d457,"[16200, 25201]",Where was the serving tray,Objects: Where is object X?,False,18155,18186,17991,18042
145881ef-5578-460d-bb5a-6fb80ef7d457,"[16200, 25201]",Where was the kitchen towel,Objects: Where is object X?,False,23479,23479,22574,22656
145881ef-5578-460d-bb5a-6fb80ef7d457,"[16200, 25201]",What time did I wipe my hands,Objects: What X did I Y?,False,21438,21438,23456,23508
145881ef-5578-460d-bb5a-6fb80ef7d457,"[16200, 25201]",Where did I put the pot,Place: Where did I put X?,False,18244,18244,23660,23702
145881ef-5578-460d-bb5a-6fb80ef7d457,"[16200, 25201]",When did I interact with the children,People: When did I talk to or interact with person with role X?,True,0,0,24352,24396
145881ef-5578-460d-bb5a-6fb80ef7d457,"[16200, 25201]",Did I leave the cooker turned on?,Objects: State of an object,False,17047,17047,17017,17069
145881ef-5578-460d-bb5a-6fb80ef7d457,"[16200, 25201]",Where was the tray before I poured flour in it?,Objects: Where is object X before / after event Y?,False,18080,18155,18082,18237
145881ef-5578-460d-bb5a-6fb80ef7d457,"[16200, 25201]",Where did I put the dough?,Place: Where did I put X?,False,19634,19634,19008,21327
145881ef-5578-460d-bb5a-6fb80ef7d457,"[16200, 25201]",How many gas cylinders were on the bench?,Objects: How many X’s? (quantity question),True,0,0,24680,24963
145881ef-5578-460d-bb5a-6fb80ef7d457,"[16200, 25201]",Who did I interact with when I carried the golden tray?,People: Who did I interact with when I did activity X?,False,24929,25014,25002,25202
145881ef-5578-460d-bb5a-6fb80ef7d457,"[0, 9002]",In what location did I last see the chair?,Objects: In what location did I see object X ?,True,0,0,0,333
145881ef-5578-460d-bb5a-6fb80ef7d457,"[0, 9002]",How many gas cylinders were on the bench?,Objects: How many X’s? (quantity question),True,0,0,1650,1710
145881ef-5578-460d-bb5a-6fb80ef7d457,"[0, 9002]",where was the vegetable rinsed before I chopped it ?,Objects: Where is object X before / after event Y?,True,0,0,2040,3240
145881ef-5578-460d-bb5a-6fb80ef7d457,"[0, 9002]",Where did I put the chopped vegetables?,Place: Where did I put X?,True,0,0,3270,3630
145881ef-5578-460d-bb5a-6fb80ef7d457,"[0, 9002]",What did I put in the bowl?,Objects: What did I put in X?,True,0,0,5100,5310
145881ef-5578-460d-bb5a-6fb80ef7d457,"[0, 9002]",Where is the blue chair?,Objects: Where is object X?,True,0,0,202,305
145881ef-5578-460d-bb5a-6fb80ef7d457,"[0, 9002]",What utensil did I move?,Objects: What X did I Y?,True,0,0,870,910
145881ef-5578-460d-bb5a-6fb80ef7d457,"[0, 9002]",What vegetable did I wash?,Objects: What X did I Y?,False,1749,1871,2081,2293
145881ef-5578-460d-bb5a-6fb80ef7d457,"[0, 9002]",What vegetable did I put in the pot?,Objects: What did I put in X?,False,3293,3293,3289,3388
145881ef-5578-460d-bb5a-6fb80ef7d457,"[0, 9002]",Where  did I put the sugar?,Place: Where did I put X?,True,0,0,5939,6031
145881ef-5578-460d-bb5a-6fb80ef7d457,"[0, 9002]",What bottle did I open,Objects: What X did I Y?,False,6155,6324,6255,6294
145881ef-5578-460d-bb5a-6fb80ef7d457,"[0, 9002]",Where did I put the bottle,Place: Where did I put X?,False,6521,6675,6668,6682
7b3bea48-bd62-46b7-888d-2cc6e4bbd11b,"[2700, 17100]",Where is the wooden tray?,Objects: Where is object X?,False,5121,5174,2700,5089
7b3bea48-bd62-46b7-888d-2cc6e4bbd11b,"[2700, 17100]",What color is the chopping board i washed?,Objects: What X is Y?,True,0,0,6708,7041
7b3bea48-bd62-46b7-888d-2cc6e4bbd11b,"[2700, 17100]",Where did i put the chopping board?,Place: Where did I put X?,False,5043,5095,7036,7067
7b3bea48-bd62-46b7-888d-2cc6e4bbd11b,"[2700, 17100]",Did i close the drawer?,Objects: State of an object,False,5095,5095,12033,12685
7b3bea48-bd62-46b7-888d-2cc6e4bbd11b,"[2700, 17100]",Where did i put the white plastic cooking spoon?,Place: Where did I put X?,False,12157,12196,12146,12186
7b3bea48-bd62-46b7-888d-2cc6e4bbd11b,"[2700, 17100]",Where is the knife after cleaning it with a cloth.,Objects: Where is object X before / after event Y?,False,13407,13450,13390,13515
7b3bea48-bd62-46b7-888d-2cc6e4bbd11b,"[2700, 17100]",Which cloth did i hang?,Objects: What X did I Y?,False,14416,14416,14397,14444
7b3bea48-bd62-46b7-888d-2cc6e4bbd11b,"[2700, 17100]",Did i leave the tap open?,Objects: State of an object,False,15733,15733,15198,15732
7b3bea48-bd62-46b7-888d-2cc6e4bbd11b,"[2700, 17100]",Did  I wash the  plate?,Objects: State of an object,True,0,0,3730,3846
7b3bea48-bd62-46b7-888d-2cc6e4bbd11b,"[2700, 17100]",where did I put the shopping board?,Place: Where did I put X?,False,7057,7057,5026,5108
7b3bea48-bd62-46b7-888d-2cc6e4bbd11b,"[2700, 17100]",where did I put the chopping board?,Place: Where did I put X?,False,4533,5095,6947,7079
7b3bea48-bd62-46b7-888d-2cc6e4bbd11b,"[2700, 17100]",where was the cup before I picked it?,Objects: Where is object X before / after event Y?,False,5890,6073,8439,8523
7b3bea48-bd62-46b7-888d-2cc6e4bbd11b,"[2700, 17100]",where did  I  put the  washing sponge ,Place: Where did I put X?,False,6601,6867,9072,9126
7b3bea48-bd62-46b7-888d-2cc6e4bbd11b,"[2700, 17100]",where is the silver plate?,Objects: Where is object X?,False,10991,11094,11074,11150
7b3bea48-bd62-46b7-888d-2cc6e4bbd11b,"[2700, 17100]",where did I put the cooking spoons ?,Place: Where did I put X?,False,9566,9654,12383,12686
7b3bea48-bd62-46b7-888d-2cc6e4bbd11b,"[2700, 17100]",where did I put the plate?,Place: Where did I put X?,False,13866,14072,13830,13885
7b3bea48-bd62-46b7-888d-2cc6e4bbd11b,"[2700, 17100]",what color was the towel I folded ?,Objects: What X did I Y?,False,9754,9858,15820,16047
8ff25fe1-3a42-4449-bd91-b3ac2adf9143,"[0, 14401]",What color of shirt was the woman in the room wearing?,Objects: What X is Y?,True,0,0,0,181
8ff25fe1-3a42-4449-bd91-b3ac2adf9143,"[0, 14401]",Who did I interact with in the apartment,People: Who did I talk to in location X?,True,0,0,337,395
8ff25fe1-3a42-4449-bd91-b3ac2adf9143,"[0, 14401]",What color was the remote I picked from the table?,Objects: What X is Y?,True,0,0,443,553
8ff25fe1-3a42-4449-bd91-b3ac2adf9143,"[0, 14401]",Where was the calculator,Objects: Where is object X?,True,0,0,576,1051
8ff25fe1-3a42-4449-bd91-b3ac2adf9143,"[0, 14401]",Where were the brown pair of shoes,Objects: Where is object X?,True,0,0,654,935
8ff25fe1-3a42-4449-bd91-b3ac2adf9143,"[0, 14401]",Did I open the remote?,Objects: State of an object,True,0,0,721,810
8ff25fe1-3a42-4449-bd91-b3ac2adf9143,"[0, 14401]",What object was the woman in the room holding?,Objects: What X is Y?,True,0,0,1020,1410
8ff25fe1-3a42-4449-bd91-b3ac2adf9143,"[0, 14401]",What Object did i collect from the woman in the room?,Objects: What X did I Y?,False,1311,1411,1320,1383
8ff25fe1-3a42-4449-bd91-b3ac2adf9143,"[0, 14401]",Where is my bottle?,Objects: Where is my object X?,True,0,0,1800,1860
8ff25fe1-3a42-4449-bd91-b3ac2adf9143,"[0, 14401]",Did I open the door,Objects: State of an object,False,3206,3288,2485,2670
8ff25fe1-3a42-4449-bd91-b3ac2adf9143,"[0, 14401]",Whree were the green dustbins,Objects: Where is object X?,True,0,0,3547,3575
8ff25fe1-3a42-4449-bd91-b3ac2adf9143,"[0, 14401]",in what location did I see the blue trash can?,Objects: In what location did I see object X ?,True,0,0,3660,3780
8ff25fe1-3a42-4449-bd91-b3ac2adf9143,"[0, 14401]",In what location did I see the bicycles,Objects: In what location did I see object X ?,True,0,0,5890,6055
8ff25fe1-3a42-4449-bd91-b3ac2adf9143,"[0, 14401]",where was the blue dustbin,Objects: Where is object X?,True,0,0,6353,6534
8ff25fe1-3a42-4449-bd91-b3ac2adf9143,"[0, 14401]",In what location did I see the hydrant,Objects: In what location did I see object X ?,True,0,0,11338,11507
8ff25fe1-3a42-4449-bd91-b3ac2adf9143,"[0, 14401]",Who did I talk to in the room?,People: Who did I talk to in location X?,True,0,0,99,183
8ff25fe1-3a42-4449-bd91-b3ac2adf9143,"[0, 14401]",Where is the hand wallet?,Objects: Where is object X?,True,0,0,455,545
8ff25fe1-3a42-4449-bd91-b3ac2adf9143,"[0, 14401]",Who did I interact with when I pick the dog leash?,People: Who did I interact with when I did activity X?,True,0,0,1335,1438
8ff25fe1-3a42-4449-bd91-b3ac2adf9143,"[0, 14401]",Where is my phone?,Objects: Where is my object X?,False,1733,1733,1725,1774
f681f510-cd33-48e3-bc10-4a8f2a518495,"[0, 14401]",Where did I put the power drill I used to tighten some screws on the grass cutting machine,Place: Where did I put X?,False,21,878,4,1215
f681f510-cd33-48e3-bc10-4a8f2a518495,"[0, 14401]",Where did I put the piece of wood,Place: Where did I put X?,False,1711,1750,1215,1800
f681f510-cd33-48e3-bc10-4a8f2a518495,"[0, 14401]",How many bolts did I put on the seat of the grass cutting machine,Objects: How many X’s? (quantity question),False,1593,1620,1243,1772
f681f510-cd33-48e3-bc10-4a8f2a518495,"[0, 14401]",In what location did I see the set of spanners first,Objects: In what location did I see object X ?,False,3406,3474,3429,3554
f681f510-cd33-48e3-bc10-4a8f2a518495,"[0, 14401]",Where was the bottle jack before I lowered the hydraulic lifter,Objects: Where is object X before / after event Y?,True,0,0,4988,5920
f681f510-cd33-48e3-bc10-4a8f2a518495,"[0, 14401]",Did I touch the jack car stand ?,Objects: State of an object,True,0,0,5070,5130
f681f510-cd33-48e3-bc10-4a8f2a518495,"[0, 14401]",Where was the pen before I picked it?,Objects: Where is object X before / after event Y?,False,5860,5936,5820,5828
f681f510-cd33-48e3-bc10-4a8f2a518495,"[0, 14401]",What color was the pen I wrote with,Objects: What X is Y?,False,5860,6252,5865,6255
f681f510-cd33-48e3-bc10-4a8f2a518495,"[0, 14401]",What surface did I write on?,Objects: What X did I Y?,False,5936,5936,5936,6150
f681f510-cd33-48e3-bc10-4a8f2a518495,"[0, 14401]",Where is my phone,Objects: Where is my object X?,False,6364,6469,6366,6477
f681f510-cd33-48e3-bc10-4a8f2a518495,"[0, 14401]",How many screw drivers did I see?,Objects: How many X’s? (quantity question),True,0,0,11130,11280
f681f510-cd33-48e3-bc10-4a8f2a518495,"[0, 14401]",Where did I put the screwdriver ,Place: Where did I put X?,False,11218,11269,11155,12157
f681f510-cd33-48e3-bc10-4a8f2a518495,"[0, 14401]",What tool did I use on the machine first ,Objects: What X did I Y?,False,1004,1038,0,824
f681f510-cd33-48e3-bc10-4a8f2a518495,"[0, 14401]",Wherr did I put the electric drill ,Place: Where did I put X?,False,878,887,848,905
f681f510-cd33-48e3-bc10-4a8f2a518495,"[0, 14401]",Where did I put the yellow cover ,Place: Where did I put X?,True,0,0,2257,3270
f681f510-cd33-48e3-bc10-4a8f2a518495,"[0, 14401]",Where was the nut before I picked it up,Objects: Where is object X before / after event Y?,False,1328,1376,4806,4947
f681f510-cd33-48e3-bc10-4a8f2a518495,"[0, 14401]",What object did I throw on the floor,Objects: What X did I Y?,False,12037,12057,6632,6818
f681f510-cd33-48e3-bc10-4a8f2a518495,"[0, 14401]",What location did I move the machine to,Objects: What X did I Y?,False,8950,10853,9590,10891
f681f510-cd33-48e3-bc10-4a8f2a518495,"[0, 14401]",How many screwdrivers did pick from the drawer ,Objects: How many X’s? (quantity question),False,11218,11313,11112,11343
292af6ad-aeac-453b-bc59-cdafa981dbfd,"[2700, 17100]",Where was the dog after I closed the laptop?,Objects: Where is object X before / after event Y?,False,9531,15596,5630,5743
292af6ad-aeac-453b-bc59-cdafa981dbfd,"[2700, 17100]",Where is the plastic container?,Objects: Where is object X?,False,5965,7315,5957,7369
292af6ad-aeac-453b-bc59-cdafa981dbfd,"[2700, 17100]",Where was the laptop before I opened it?,Objects: Where is object X before / after event Y?,False,7539,7712,7562,7737
292af6ad-aeac-453b-bc59-cdafa981dbfd,"[2700, 17100]",What phone did I pick up?,Objects: What X did I Y?,False,9555,9555,8634,9575
292af6ad-aeac-453b-bc59-cdafa981dbfd,"[2700, 17100]",Who did I interact with when I was texting on my phone?,People: Who did I interact with when I did activity X?,False,10876,10876,9900,11378
292af6ad-aeac-453b-bc59-cdafa981dbfd,"[2700, 17100]",What speaker did I pick?,Objects: What X did I Y?,False,11817,11817,11821,11853
292af6ad-aeac-453b-bc59-cdafa981dbfd,"[2700, 17100]",Where was the paper before I picked it?,Objects: Where is object X before / after event Y?,False,6796,6796,15217,15477
292af6ad-aeac-453b-bc59-cdafa981dbfd,"[2700, 17100]",What did I put in the plastic container?,Objects: What did I put in X?,False,15640,16018,15640,16338
292af6ad-aeac-453b-bc59-cdafa981dbfd,"[2700, 17100]",where did I put the sling bag?,Place: Where did I put X?,True,0,0,6302,6362
292af6ad-aeac-453b-bc59-cdafa981dbfd,"[2700, 17100]",who did I talk to while standing at the door?,People: Who did I interact with when I did activity X?,False,10684,10684,10306,11413
292af6ad-aeac-453b-bc59-cdafa981dbfd,"[2700, 17100]",where was the speaker before I picked it ?,Objects: Where is object X before / after event Y?,False,11726,11846,11772,11844
292af6ad-aeac-453b-bc59-cdafa981dbfd,"[2700, 17100]",what keys did I take a picture of?,Objects: What X did I Y?,False,13461,13527,13636,13762
292af6ad-aeac-453b-bc59-cdafa981dbfd,"[2700, 17100]",where did I put the pencils?,Place: Where did I put X?,False,15640,16454,15659,16539
aca961af-e398-4d30-8188-d1f4403e6563,"[2700, 17100]",Who did I interact with in the living room?,People: Who did I talk to in location X?,False,2701,4972,2700,4052
aca961af-e398-4d30-8188-d1f4403e6563,"[2700, 17100]",In what room did I see a bed?,Objects: In what location did I see object X ?,False,4440,5562,4282,4918
aca961af-e398-4d30-8188-d1f4403e6563,"[2700, 17100]",How many cups are on the fridge?,Objects: How many X’s? (quantity question),True,0,0,7111,7156
254029e5-fed4-40a7-bef1-12b9faff3202,"[8100, 22500]",Who did I interact with when I walked out of the house?,People: Who did I interact with when I did activity X?,False,8776,8897,10258,10370
254029e5-fed4-40a7-bef1-12b9faff3202,"[8100, 22500]",where did I put the bike helmet?,Place: Where did I put X?,False,10762,10762,10723,10752
254029e5-fed4-40a7-bef1-12b9faff3202,"[8100, 22500]",Where did I put the carrier Bag,Place: Where did I put X?,False,11936,11936,12898,12945
254029e5-fed4-40a7-bef1-12b9faff3202,"[8100, 22500]",where is the dustbin?,Objects: Where is object X?,False,11655,12026,13024,13085
254029e5-fed4-40a7-bef1-12b9faff3202,"[8100, 22500]",where is the car?,Objects: Where is object X?,False,19487,19487,14305,14452
254029e5-fed4-40a7-bef1-12b9faff3202,"[8100, 22500]",In what location did I see the cyclist?,Objects: In what location did I see object X ?,True,0,0,14452,14691
254029e5-fed4-40a7-bef1-12b9faff3202,"[8100, 22500]",in what location did I cross the road?,,False,20434,20434,20362,20637
254029e5-fed4-40a7-bef1-12b9faff3202,"[8100, 22500]",Where are the bicycles? ,Objects: Where is object X?,True,0,0,21657,21769
254029e5-fed4-40a7-bef1-12b9faff3202,"[29700, 44100]",Where was the bag before I picked it.,Objects: Where is object X before / after event Y?,False,29702,29840,29700,29847
254029e5-fed4-40a7-bef1-12b9faff3202,"[29700, 44100]",Where did I put the face mask?,Place: Where did I put X?,False,30614,31831,30119,30138
254029e5-fed4-40a7-bef1-12b9faff3202,"[29700, 44100]",Where was the bottle before I picked it?,Objects: Where is object X before / after event Y?,False,29702,30865,30772,30836
254029e5-fed4-40a7-bef1-12b9faff3202,"[29700, 44100]",Where is the bicycle?,Objects: Where is object X?,True,0,0,33331,33448
254029e5-fed4-40a7-bef1-12b9faff3202,"[29700, 44100]",What word was written on the refrigerator?,Objects: What X is Y?,True,0,0,37218,37267
254029e5-fed4-40a7-bef1-12b9faff3202,"[29700, 44100]",Where was the receipt before I collected it?,Objects: Where is object X before / after event Y?,False,36245,37439,37221,37445
254029e5-fed4-40a7-bef1-12b9faff3202,"[29700, 44100]",What words were written on the sign board?,Objects: What X is Y?,True,0,0,39216,39310
254029e5-fed4-40a7-bef1-12b9faff3202,"[29700, 44100]",Where is the waste bin?,Objects: Where is object X?,True,0,0,43564,43633
fa02dd8c-03d9-4b59-82a5-c169927ae8ed,"[27000, 39865]",Query Text:How many dustbins was  their?,Objects: How many X’s? (quantity question),True,0,0,39479,39488
fa02dd8c-03d9-4b59-82a5-c169927ae8ed,"[27000, 39865]",Query Text:Where was the swapping machine ?,Objects: Where is object X?,True,0,0,39497,39563
fa02dd8c-03d9-4b59-82a5-c169927ae8ed,"[27000, 39865]",Query Text:Where did I kept the brown packet?,Place: Where did I put X?,False,34256,34647,34178,34249
fa02dd8c-03d9-4b59-82a5-c169927ae8ed,"[27000, 39865]",Query Text:Where did I kept the brown packet?,Place: Where did I put X?,False,34256,34647,34589,34664
fa02dd8c-03d9-4b59-82a5-c169927ae8ed,"[27000, 39865]",Query Text:Who did I talk to when I was in the cafe?,People: Who did I interact with when I did activity X?,False,33956,34053,39428,39685
bbd117a9-e969-4e15-9840-70101a864dd5,"[2700, 16257]",Where is the pack of vegetable?,Objects: Where is object X?,True,0,0,2754,3390
bbd117a9-e969-4e15-9840-70101a864dd5,"[2700, 16257]",What did I put in the fridge?,Objects: What did I put in X?,False,3853,3966,3840,3960
bbd117a9-e969-4e15-9840-70101a864dd5,"[2700, 16257]",Where did I put the bottle?,Place: Where did I put X?,False,5323,5425,4110,4440
bbd117a9-e969-4e15-9840-70101a864dd5,"[2700, 16257]",In what location did I see the cooler?,Objects: In what location did I see object X ?,True,0,0,5606,5700
bbd117a9-e969-4e15-9840-70101a864dd5,"[2700, 16257]",What dish did I wash?,Objects: What X did I Y?,False,8208,8597,6448,8760
bbd117a9-e969-4e15-9840-70101a864dd5,"[2700, 16257]",In what location did I see the clingfilm?,Objects: In what location did I see object X ?,False,8892,9026,8885,8970
bbd117a9-e969-4e15-9840-70101a864dd5,"[2700, 16257]",Where is the rice cooker?,Objects: Where is object X?,False,9577,9967,9540,9960
bbd117a9-e969-4e15-9840-70101a864dd5,"[2700, 16257]",How much salt did I add in the food?,Objects: How many X’s? (quantity question),True,0,0,4540,4896
bbd117a9-e969-4e15-9840-70101a864dd5,"[2700, 16257]",Where did I put the salt container?,Place: Where did I put X?,True,0,0,5362,5430
bbd117a9-e969-4e15-9840-70101a864dd5,"[2700, 16257]",Where did I pick the cling wrap?,Place: Where did I put X?,False,8892,9026,8874,8923
bbd117a9-e969-4e15-9840-70101a864dd5,"[2700, 16257]",How much food did I put in a plate?,Objects: How many X’s? (quantity question),False,3120,3120,9675,9720
bbd117a9-e969-4e15-9840-70101a864dd5,"[2700, 16257]",What did I add into the plate?,Objects: What did I put in X?,False,5027,5027,10530,10800
bbd117a9-e969-4e15-9840-70101a864dd5,"[2700, 16257]",Where did  I pick the spatula?,Place: Where did I put X?,False,11455,11455,11434,11481
bbd117a9-e969-4e15-9840-70101a864dd5,"[2700, 16257]",How much food did I put in the bowl?,Objects: How many X’s? (quantity question),True,0,0,12780,13108
bbd117a9-e969-4e15-9840-70101a864dd5,"[2700, 16257]",What color is the towel I wiped hands with?,Objects: What X is Y?,False,15010,15010,14981,15057
bbd117a9-e969-4e15-9840-70101a864dd5,"[2700, 16257]",What did I pick from the drawer?,Objects: What did I put in X?,False,15800,15800,15785,15859
d88d4e54-5e5e-4c08-9a87-80958f9e4ec1,"[0, 14400]",In what location did I see the white plastic sieve?,Objects: In what location did I see object X ?,True,0,0,2193,2488
d88d4e54-5e5e-4c08-9a87-80958f9e4ec1,"[0, 14400]",Where did I put the plastic plate?,Place: Where did I put X?,False,3714,4137,4064,4194
d88d4e54-5e5e-4c08-9a87-80958f9e4ec1,"[0, 14400]",In what location did I see the polka dot napkin?,Objects: In what location did I see object X ?,True,0,0,4276,4410
d88d4e54-5e5e-4c08-9a87-80958f9e4ec1,"[0, 14400]",In what location did I see my black sneakers?,Objects: In what location did I see object X ?,True,0,0,4391,4556
d88d4e54-5e5e-4c08-9a87-80958f9e4ec1,"[0, 14400]",What did I pour on the meat?,Objects: What did I put in X?,False,4872,5052,4887,5212
d88d4e54-5e5e-4c08-9a87-80958f9e4ec1,"[0, 14400]",What did I pour in the frying pan?,Objects: What did I put in X?,False,8060,8060,8041,8182
d88d4e54-5e5e-4c08-9a87-80958f9e4ec1,"[0, 14400]",In what place did I see the white rice cooker?,Objects: In what location did I see object X ?,True,0,0,8212,8278
d88d4e54-5e5e-4c08-9a87-80958f9e4ec1,"[0, 14400]",In what place did I see the black sock?,Objects: In what location did I see object X ?,True,0,0,11079,11222
d88d4e54-5e5e-4c08-9a87-80958f9e4ec1,"[0, 14400]",Where was the pack of meat before I picked it?,Objects: Where is object X before / after event Y?,False,2209,2307,2109,2214
d88d4e54-5e5e-4c08-9a87-80958f9e4ec1,"[0, 14400]",What did I put in the kitchen sink?,Objects: What did I put in X?,False,2452,2452,3701,3743
d88d4e54-5e5e-4c08-9a87-80958f9e4ec1,"[0, 14400]",what did I put in the dustbin?,Objects: What did I put in X?,False,4126,4137,4131,4184
d88d4e54-5e5e-4c08-9a87-80958f9e4ec1,"[0, 14400]",Where did I put the cooking oil?,Place: Where did I put X?,False,7904,8280,8231,8269
d88d4e54-5e5e-4c08-9a87-80958f9e4ec1,"[0, 14400]",Where were the chopsticks before I picked them?,Objects: Where is object X before / after event Y?,False,8309,8327,8312,8342
